大陆新闻,#genre#
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8

CCTV1,https://epg.pw/stream/ed56f455ae3fdab6f18723bceb3da6c3ee2e7ad0914baa05f5a533c02f6f303d.ctv

CCTV2,https://epg.pw/stream/e1dc96915d2db9becf6a22f88cfa287e3b2b9a510649ba8c989e7609059fd20b.m3u8

CCTV4,https://epg.pw/stream/43229ec03f2ba5352c33770df9061aa26a5624068b51b1c1ed9ab98c9109acf6.m3u8
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4,http://39.134.65.175/PLTV/88888888/224/3221225797/index.m3u8

CCTV9,https://epg.pw/stream/8a99231be509bad4d51d74a2627680b3a42f0a75872d75a0089ca362c99fa7fb.m3u8
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV9,http://39.134.65.208/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.67.99/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.66.46/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.179/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.181/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.166/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.183/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.173/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8?blog.ntnas.top


CCTV13,https://epg.pw/stream/81625edf2cc9baae0d7f7cf1e070e6ba05b2acd4056442384577655089e0843c.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV13,http://120.196.232.22:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8?blog.ntnas.top
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8

CCTV6,https://epg.pw/stream/7bbfe5fb8392af3f4ffdc18217c886d0937de05315ed7980dc17d9578d4411ac.m3u8

北京卫视,https://epg.pw/stream/a0a46ff7e1c14c381bd43126229dc613da432bbe2f91bd12323c1ef29e95b964.m3u8
辽宁卫视,https://epg.pw/stream/4fa75925fb00aa051c6819346628eb0cd8bafd14f8231c9166b8a5209111db07.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226201/1.m3u8





港台新闻,#genre#

纬来日本,rtmp://9sv2.mine.nu/sat/tv771



环球新闻,#genre#

ABC AU,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index_45.m3u8
ABC AU,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index.m3u8
ABC AU,https://epg.pw/stream/fcb09c33bbbe99b49dae9289f6d14bde869bd40eb470602eb36c25b293686be6.m3u8
ABC AU,https://epg.pw/stream/bd50c2ea008649ce86116a73e507daf134831c412bdadf73426bf370a457ca37.m3u8


Al Jazeera,http://live-hls-web-aje.getaj.net/AJE/06.m3u8
Al Jazeera,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
Al Jazeera,https://live-hls-web-aje.getaj.net/AJE/02.m3u8


BBC News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/Stream(02)/index.m3u8
BBC News,https://epg.pw/stream/72270b8f508703497ec47e5a82b13fd01e19d2aa5fb32dd8df8d1c599f61a475.m3u8

Bloomberg,https://epg.pw/stream/7e7663adcd1e1b78b5cedb4ef269e7db40a3f5f229687c38e854e8d7da2b574c.m3u8
Bloomberg,https://epg.pw/stream/62cbd4ebd22b4694f6e26929cc28201330c33670c43b8e12afce66f85fb1f725.m3u8

Bloomberg,https://epg.pw/stream/06078d710fa84ca77590852f224b01299894253106a32d4d2d6df2d12133835f.m3u8

Bloomberg,https://epg.pw/stream/2d50cfde574af169f266ccd1a0aa802054a700b87af0d5f391eb15071210796b.m3u8

Bloomberg,https://epg.pw/stream/c866363d4b7de7c85b616ba7eef34c5f3f10096fbc6f5e02433e09413a2ff69e.m3u8

Bloomberg,https://epg.pw/stream/17c701e34283ed24f26f1c1d5369534b2f6fbd1a409e83ce7e43909d5e7efc95.m3u8
Bloomberg,https://bloomberg-bloombergtv-1-it.samsung.wurl.com/manifest/4c5aa2b0d285b7160171fb9212a19982.m3u8
Bloomberg,https://0984ed0046994029aafaa07692005474.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_Bloomberg/playlist.m3u8


Bloomberg,https://a13fc3f7cd9845618e1ac8e07285bc4e.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung-fr_Bloomberg/playlist.m3u8?ads.wurl_channel=389&ads.wurl_name=Bloomberg&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0&ads.consent=%7BTC_STRING%7D

CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNA,https://epg.pw/stream/5758533bb7ecf006d3e9e48bafef25c2e3ae710a13570118210cea7ef373ae27.m3u8

CNN,http://sintoniaideal.com:25461/tafconew29/ADjlrXVLas345/30929

CNN,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/playlist.m3u8


France 24,http://178.250.208.141/57/play.m3u8
France 24,https://epg.pw/stream/58cb3d52c80a206560e75814aac1f62cf939ab0161bb8867dba2893ab3c3d8cb.m3u8

FOX News,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
FOX News,https://epg.pw/stream/694056fd77b0caa423f375aec7ee243a5313523268126e3cc3ca59bd6247efce.m3u8
FOX News,https://epg.pw/stream/d82728f35f80b0187bfc382d5c8c4f6ae687a1c6921f4c3776d1fd8f63c2e5f4.m3u8


Global News,https://live.corusdigitaldev.com/groupd/live/49a91e7f-1023-430f-8d66-561055f3d0f7/live.isml/live-audio_1=96000-video=2499968.m3u8
Global News,https://live.corusdigitaldev.com/groupd/live/49a91e7f-1023-430f-8d66-561055f3d0f7/live.isml/master.m3u8
Global News,https://epg.pw/stream/089112f4cbf077bc53d16083a94d76bbd51ac45f92aed1754b1748c4ba467b7e.m3u8
Global News,https://epg.pw/stream/96ac7230d57efbc574425f0036f1b13ecc58242a8da438f34bd7079ef41255d1.m3u8
Global News,https://epg.pw/stream/daf30a3d9bd77b94fc10f1b71872994db13fc8a14238fa4907b08d22c89eda72.m3u8
Global News,https://epg.pw/stream/d840085ce7f26e36a60829e43c24f4a24c4546ea1d4c9a24ece4a462a707065b.m3u8



NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/sycc-live/zh/playlist.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK World,https://epg.pw/stream/bef8cba2d8138b68bfe911a67fbd82c5001a748c6aede3fabdb5b5712964eb53.m3u8
NHK World,https://epg.pw/stream/ee16272ec01227a617e730dc9e9caffe8e431633ab0f383022d8eb667d2f3c71.m3u8
NHK World,https://epg.pw/stream/ee16272ec01227a617e730dc9e9caffe8e431633ab0f383022d8eb667d2f3c71.m3u8
NHK World,https://epg.pw/stream/de13e87b8eb00f0cf6d1daaf2faf83e60d17eacc30240fa9a98110a123fa8ead.m3u8


Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8

TRT World,https://tv-trtworld.live.trt.com.tr/master.m3u8
TRT World,https://tv-trtworld.live.trt.com.tr/master_1080.m3u8

TRT World,https://epg.pw/stream/e7d9d86e0868cc58d48c23b03a0a0c16498c6e59e9cd7bd341f098bf583cd3d6.m3u8

TRT World,https://epg.pw/stream/6fe0f61fc374bdbb797bbdb5f6bbea1255f6b7a9738392e323bebdb3b910971f.m3u8

SKY News,https://epg.pw/stream/e2e4216dd95a1f1c90b1dc92bb5e03ce8553f494a0e6814bd4f8ac48d0c834aa.m3u8

RT News,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
RT News,https://epg.pw/stream/f9c788c69ab548b171557c888fa059f0e81878eb06852d08b9846d2f92fd8bb2.m3u8
RT News,https://epg.pw/stream/49d434d880a98ebcd90a8c803756c85721f7590f66239522d0f7410d2b87b4fd.m3u8
RT News,https://rt-glb.rttv.com/live/rtnews/playlist.m3u8


Ukraine TV 7,https://epg.pw/stream/3d84235eb03c252a69c2291b400b9466bbee1eef82ad08fb046d8a7b739b17e8.m3u8
Ukraine TV 7,http://cdn10.live-tv.od.ua:8081/7tvod/7tvod/playlist.m3u8

Nipon 24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8






环球生活,#genre#


Animal Planet,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8




Fashion TV,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
Fashion TV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8

Fashion TV,http://185.236.229.31:9981/play/a07w
Fashion TV,http://185.236.229.31:9981/play/a07v
Fashion TV,http://185.236.229.31:9981/play/a07u



The Guardian,https://0d0239e437124ddcb8090d815caf4013.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung-gb_TheGuardianChannel/playlist.m3u8?ads.wurl_channel=1034&ads.wurl_name=TheGuardianChannel&ads.coppa=0&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.consent=%7BTC_STRING%7D


Entertainment Hub,https://d1wa6bd97begp2.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-w17i5m783xt5c-ssai-prd/hls-harvester2-1293-prod-eucentral1/eu-central-1/cc-w17i5m783xt5c/master.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.consent=%7BTC_STRING%7D

Midsomer Murders,https://d33bth8owvmhra.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-mxz7f6wnov5gu-ssai-prd/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D


Deal or No Deal,https://dupsehd9sd6ra.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-dabu20bb1iisi-prod/amgdealornodeal/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D

Game Show Central,https://cf289725d35440ecb69f75421bd40fa5.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung-ca_GameShowCentral/playlist.m3u8?ads.wurl_channel=416&ads.wurl_name=GameShowCentral&ads.coppa=0&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D



TJB,http://1.245.74.5:1935/live/tv/.m3u8

SBS,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8

HBO2,http://208.115.225.174:14140


音乐,#genre#

MUSIC POP,https://epg.pw/stream/9b89c5fb6e28d7401dc76574acf3bd8cb963b758a3b94e6abc023f3f5de3ca8b.m3u8
M2,http://live.m2.tv/hls3/stream.m3u8



格莱美音乐,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8

Arirang,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/chunklist_b1728000_sleng.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/.m3u8




韩国生活,#genre#

Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8

KBS WORLD,https://epg.pw/stream/28f3524227d84af6a4dc48691f493d0ae706daf74d57d5d1cff32c41b284c98e.m3u8
KBS WORLD,https://epg.pw/stream/dbf98bbd01c423cfd50b4ad1a57fc34e5ba6bdb930b2c93db7f43b8f43dfa6f9.m3u8
KBS WORLD,https://epg.pw/stream/a2a622e171a9c746699efe6fcdea4a86053a44a421868886e6d824ab463ce213.m3u8

韩国-MBC频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国-lKCTV中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国·国家电视台,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国·KBC SBS综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8



测试1,#genre#

HGTV,http://tvstar.icu:8080/champion/champion/57273


TLC,http://icetv.uk:25461/live/haniftelgram/4MrScCubVf/454.ts
TLC,http://tvstar.icu:8080/champion/champion/53681
TLC,http://tvstar.icu:8080/champion/champion/57290



Discovery,http://tvstar.icu:8080/champion/champion/57252


BBC One,http://tvstar.icu:8080/champion/champion/53649
BBC Two,http://tvstar.icu:8080/champion/champion/53650


MTV Base,http://icetv.uk:25461/live/haniftelgram/4MrScCubVf/207.ts
MTV Classic,http://icetv.uk:25461/live/haniftelgram/4MrScCubVf/88496.ts


MTV LIVE,http://icetv.uk:25461/live/haniftelgram/4MrScCubVf/208.ts

MTV 90s,http://icetv.uk:25461/live/haniftelgram/4MrScCubVf/206.ts

MTV Hits,http://tvstar.icu:8080/champion/champion/53735


测试2,#genre#
Fashion TV,https://fashiontv-fashiontv-5-nl.samsung.wurl.tv/playlist.m3u8

MTV Hits,https://epg.pw/stream/27e861a43ecf6b2489ffa8e32066b56b786afe4d6b425b9a54f28df8f118dcd8.m3u8






Homo Porn,#genre#

ADULTO GAY 01,http://limetv.me:80/4627val/608516/91255
ADULTO GAY 02,http://limetv.me:80/4627val/608516/91256
ADULTO GAY 03,http://limetv.me:80/4627val/608516/91257
ADULTO GAY 04,http://limetv.me:80/4627val/608516/91258
ADULTO GAY 05,http://limetv.me:80/4627val/608516/91259
ADULTO GAY 06,http://limetv.me:80/4627val/608516/91260
ADULTO GAY 07,http://limetv.me:80/4627val/608516/91261
ADULTO GAY 08,http://limetv.me:80/4627val/608516/91262
ADULTO GAY 09,http://limetv.me:80/4627val/608516/91263
ADULTO GAY 10,http://limetv.me:80/4627val/608516/91264
ADULTO GAY 11,http://limetv.me:80/4627val/608516/91265
ADULTO GAY 12,http://limetv.me:80/4627val/608516/91266
ADULTO GAY 13,http://limetv.me:80/4627val/608516/91267
ADULTO GAY 14,http://limetv.me:80/4627val/608516/91268
ADULTO GAY 15,http://limetv.me:80/4627val/608516/91269
ADULTO GAY 16,http://limetv.me:80/4627val/608516/91270
ADULTO GAY 17,http://limetv.me:80/4627val/608516/91271
ADULTO GAY 18,http://limetv.me:80/4627val/608516/91272
ADULTO GAY 19,http://limetv.me:80/4627val/608516/91273

GAY,http://cdn.adultiptv.net/gay.m3u8
GAY,http://live.redtraffic.xyz/gay.m3u8



Full Porn,#genre#
Freshmen Issue 222,https://b2.ledvop.buzz/43442/index.m3u8
Angel Elias and Benjamin Blue,https://b2.jirmom.buzz/44135/index.m3u8
Finn Harper John Hardy,https://r2.2022gay.cfd/ts_gv2023/24923/index.m3u8
Jacob Acosta Trevor Brooks.https://r2.aiaigv.com/ts_gv2023/34828/index.m3u8

Andy Taylor and Chris Damned,https://r2.aiaigv.cf/ts_gv2023/24627/index.m3u8
Travis Stevens Levi Rhodes,https://r2.aiaigv.cf/ts_gv2023/24767/index.m3u8
Awakening With Love,https://r2.2022gay.sbs/ts_gv2023/24825/index.m3u8
Felix Jakes Timmy Williams,https://r2.aiaigv.buzz/ts_gv2023/25046/index.m3u8
Jean Gilliam & Kyle Polaski,https://r2.2022gay.fun/ts_gv2023/29194/index.m3u8
Khoa Let,https://r2.2022gay.buzz/ts_gv2023/32082/index.m3u8
Andy Watson Joel Tamir,https://r2.2022gay.sbs/ts_gv2023/32605/index.m3u8
Elio Pjatteryd Lewis Konnor,https://r2.1tong.buzz/ts_gv2023/33950/index.m3u8
Jacob Acosta Trevor Brooks,https://r2.aiaigv.com/ts_gv2023/34828/index.m3u8
Alex Blade & Max Gen,https://r2.aiaigv.com/ts_gv2023/34799/index.m3u8
Dillon Roman Matt Luscious,https://r2.1tong.buzz/ts_gv2023/39581/index.m3u8
Holden Hunt & Marco Napoli,https://r2.aiaigv.com/ts_gv2023/40028/index.m3u8
Rhys Jagger & Alan Cartier,https://r2.2022gay.buzz/ts_gv2023/40852/index.m3u8
Jordan & Chris,https://r2.aiaigv.com/ts_gv2023/41769/index.m3u8
Cris Denny Antony Carter,https://r2.2022gay.buzz/ts_gv2023/41942/index.m3u8
Marcostone and Thiago Da Silva,https://r2.1tong.buzz/ts_gv2023/42070/index.m3u8


Brother Crush Bored Stepbros Jack Bailey And Alex Meyer,http://limetv.me:80/movie/4627val/608516/6469.mp4
Cockyboys Avery Jones e Roman Todd,http://limetv.me:80/movie/4627val/608516/6475.mp4
Cockyboys Olivier Robert e Skyy Knox,http://limetv.me:80/movie/4627val/608516/6437.mp4
Corbin Fisher Acm2686 Rocky Works Out Jared,http://limetv.me:80/movie/4627val/608516/6489.mp4
Dadcrush Bailey BaseForeveraloned [Adulto],http://limetv.me:80/movie/4627val/608516/7588.mp4
Dadcrush Kinsley KaneForeveraloned [Adulto],http://limetv.me:80/movie/4627val/608516/7602.mp4
Datofoland Came To Fuck Me,http://limetv.me:80/movie/4627val/608516/6461.mp4

Falcon Studios Work From Home Cade Maddox e Jimmy West,http://limetv.me:80/movie/4627val/608516/6463.mp4
Falcon Studios Work From Home Tristan Hunter e Jim Fit,http://limetv.me:80/movie/4627val/608516/6455.mp4
Family Swap 2,http://limetv.me:80/movie/4627val/608516/6324.mp4
Familystrokes Kira PerezForeveraloned [Adulto],http://limetv.me:80/movie/4627val/608516/7615.mp4
Femdom Ass Worship 33,http://limetv.me:80/movie/4627val/608516/6401.mp4
Fm Diego Summers e Aaron Blue (Introducing Aaron) 2018 Bb Fhd,http://limetv.me:80/movie/4627val/608516/6493.mp4
Fm Diego Summers e Cesar Paulino (Stretched Raw) 2018 Bb Fhd,http://limetv.me:80/movie/4627val/608516/6486.mp4
Fm Pablo Hierro e Cesar Paulino (Spunk On My Arse) 2018 Bb Fhd,http://limetv.me:80/movie/4627val/608516/6439.mp4
Fraternityx Frat Hustle,http://limetv.me:80/movie/4627val/608516/6483.mp4
Fraternityx Little Bitch Boy,http://limetv.me:80/movie/4627val/608516/6438.mp4
Fraternityx No Show Fuck,http://limetv.me:80/movie/4627val/608516/6414.mp4
Fuckermate Bare Encounters At Boyberry Franklin Acevedo e Rico Vega,http://limetv.me:80/movie/4627val/608516/6450.mp4
Fuckermate Creamy Welcome Franklin Acevedo e Valentino Sistor,http://limetv.me:80/movie/4627val/608516/6435.mp4
Gay Pride Studios Men Over 30 183575 Deep Inside Pleasures Marco Lorenzo Rikk York Bareback,http://limetv.me:80/movie/4627val/608516/6436.mp4
Gay Titan Men 6817 Bad Cop Donnie Dean And Ricky Decker,http://limetv.me:80/movie/4627val/608516/6464.mp4
Hh Raw Work Loads,http://limetv.me:80/movie/4627val/608516/6449.mp4
I?Ve Been Waiting To Fuck This Ass For A While. It Was Worth The Wait Joshmoorexxx,http://limetv.me:80/movie/4627val/608516/6478.mp4
Imadeporn Martina SmeraldiForeveraloned [Adulto],http://limetv.me:80/movie/4627val/608516/7611.mp4
Kristen Bjorn Eager To Please Santiago Rodriguez e Andy Star,http://limetv.me:80/movie/4627val/608516/6462.mp4
Latin Leche Numero 166 Stepsons Confession Jesus e Jael,http://limetv.me:80/movie/4627val/608516/6428.mp4
Latin Leche Numero 180 Talking Bodies Emanuel e Rocco,http://limetv.me:80/movie/4627val/608516/6446.mp4


Adult Porn,#genre#


Big Dick,http://live.redtraffic.xyz/bigdick.m3u8
Big Dick,http://cdn.adultiptv.net/bigdick.m3u8

Compilation,http://cdn.adultiptv.net/compilation.m3u8

Latino,http://cdn.adultiptv.net/latina.m3u8
Russian,http://cdn.adultiptv.net/russian.m3u8
Russian,http://live.redtraffic.xyz/russian.m3u8
